land,rb,kreis,vb,gemeindename,_ars_gemeinde,kennzeichen,flaeche_km2,bev_geseamt,bev_maennl,bev_weibl,bev_pro_km2,plz,longitude,latitude,reisegebiet_name,urbanisierung_cat
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Gadebusch,Rögnitz,130745452070,Kreisangehörige Gemeinde,11.43,198,96,102,17,19205,"11,023948","53,613535",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Gadebusch,Veelböken,130745452081,Kreisangehörige Gemeinde,32.62,639,326,313,20,19205,"11,182889","53,74821",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Grevesmühlen-Land,Bernstorf,130745453005,Kreisangehörige Gemeinde,17.57,337,186,151,19,23936,"11,116733","53,828021",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Grevesmühlen-Land,Gägelow,130745453022,Kreisangehörige Gemeinde,22.67,2610,1312,1298,115,23968,"11,381807","53,89902",Mecklenburgische Ostseeküste,mittlere Besiedlungsdichte
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Grevesmühlen-Land,Roggenstorf,130745453069,Kreisangehörige Gemeinde,20.01,457,239,218,23,23936,"11,066925","53,913159",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Grevesmühlen-Land,Rüting,130745453071,Kreisangehörige Gemeinde,15.16,520,265,255,34,23936,"11,222723","53,792951",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Grevesmühlen-Land,Testorf-Steinfort,130745453077,Kreisangehörige Gemeinde,23.86,623,320,303,26,23936,"11,269001","53,777427",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Grevesmühlen-Land,Upahl,130745453079,Kreisangehörige Gemeinde,48.26,1584,821,763,33,23936,"11,21396","53,822092",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Grevesmühlen-Land,Warnow,130745453085,Kreisangehörige Gemeinde,16.07,621,311,310,39,23936,"11,211446","53,887462",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Grevesmühlen-Land,Stepenitztal,130745453093,Kreisangehörige Gemeinde,45.25,1672,881,791,37,23936,"11,119717","53,857461",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Klützer Winkel,Boltenhagen,130745454010,Kreisangehörige Gemeinde,18.35,2454,1139,1315,134,23946,"11,20109","53,989162",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Klützer Winkel,Damshagen,130745454016,Kreisangehörige Gemeinde,38.57,1265,637,628,33,23948,"11,153059","53,928323",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Klützer Winkel,Hohenkirchen,130745454032,Kreisangehörige Gemeinde,41.09,1257,655,602,31,23968,"11,306226","53,915746",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Klützer Winkel,Kalkhorst,130745454037,Kreisangehörige Gemeinde,51.98,1747,899,848,34,23942,"11,045858","53,970527",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Klützer Winkel,"Klütz, Stadt",130745454039,Stadt,44.43,3053,1447,1606,69,23948,"11,166952","53,965698",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Klützer Winkel,Zierow,130745454089,Kreisangehörige Gemeinde,10.11,800,403,397,79,23968,"11,374861","53,925289",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Alt Meteln,130745455001,Kreisangehörige Gemeinde,23.22,1150,565,585,50,19069,"11,340119","53,746405",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Brüsewitz,130745455012,Kreisangehörige Gemeinde,29.93,1980,1035,945,66,19071,"11,248981","53,676102",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Cramonshagen,130745455014,Kreisangehörige Gemeinde,10.2,513,266,247,50,19071,"11,276128","53,698991",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Dalberg-Wendelstorf,130745455015,Kreisangehörige Gemeinde,9.59,534,273,261,56,19071,"11,285589","53,725778",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Gottesgabe,130745455024,Kreisangehörige Gemeinde,22.21,756,368,388,34,19209,"11,246323","53,631272",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Grambow,130745455025,Kreisangehörige Gemeinde,19.82,672,342,330,34,19071,"11,276599","53,620815",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Klein Trebbow,130745455038,Kreisangehörige Gemeinde,25.38,1116,571,545,44,19069,"11,373045","53,712715",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Lübstorf,130745455048,Kreisangehörige Gemeinde,43.88,1476,753,723,34,19069,"11,413605","53,726967",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Lützow,130745455050,Kreisangehörige Gemeinde,24.89,1513,751,762,61,19209,"11,178418","53,654791",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Perlin,130745455061,Kreisangehörige Gemeinde,13.46,379,190,189,28,19209,"11,175076","53,587265",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Pingelshagen,130745455062,Kreisangehörige Gemeinde,2.08,526,252,274,253,19069,"11,337987","53,683161",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Pokrent,130745455064,Kreisangehörige Gemeinde,15.65,674,345,329,43,19205,"11,142943","53,646213",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Schildetal,130745455072,Kreisangehörige Gemeinde,19.38,770,403,367,40,19209,"11,15033","53,625299",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Seehof,130745455075,Kreisangehörige Gemeinde,4.35,957,463,494,220,19069,"11,431035","53,693197",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Lützow-Lübstorf,Zickhusen,130745455088,Kreisangehörige Gemeinde,12.49,507,256,251,41,19069,"11,414398","53,757546",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neuburg,Benz,130745456004,Kreisangehörige Gemeinde,22.79,654,329,325,29,23970,"11,584457","53,911201",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neuburg,Blowatz,130745456007,Kreisangehörige Gemeinde,30.31,1123,565,558,37,23974,"11,537112","53,99425",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neuburg,Boiensdorf,130745456009,Kreisangehörige Gemeinde,12.77,487,242,245,38,23974,"11,562368","54,017033",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neuburg,Hornstorf,130745456034,Kreisangehörige Gemeinde,14.9,1157,579,578,78,23974,"11,53202","53,909104",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neuburg,Krusenhagen,130745456044,Kreisangehörige Gemeinde,11.25,586,300,286,52,23974,"11,531895","53,944805",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neuburg,Neuburg,130745456056,Kreisangehörige Gemeinde,44.09,2112,1064,1048,48,23974,"11,586495","53,94824",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neukloster-Warin,Bibow,130745457006,Kreisangehörige Gemeinde,23.21,383,218,165,17,19417,"11,643285","53,784795",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neukloster-Warin,Glasin,130745457023,Kreisangehörige Gemeinde,39.6,782,410,372,20,23992,"11,737231","53,911906",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neukloster-Warin,Jesendorf,130745457036,Kreisangehörige Gemeinde,21.25,489,273,216,23,19417,"11,598868","53,804278",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neukloster-Warin,Lübberstorf,130745457046,Kreisangehörige Gemeinde,13.11,216,110,106,16,23992,"11,731649","53,858257",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neukloster-Warin,"Neukloster, Stadt",130745457057,Stadt,27.51,3960,1994,1966,144,23992,"11,686336","53,86475",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neukloster-Warin,Passee,130745457060,Kreisangehörige Gemeinde,16.2,192,101,91,12,23992,"11,770604","53,956175",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neukloster-Warin,"Warin, Stadt",130745457084,Stadt,44.45,3214,1591,1623,72,19417,"11,704304","53,800443",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neukloster-Warin,Zurow,130745457090,Kreisangehörige Gemeinde,40.81,1304,689,615,32,23992,"11,615148","53,863817",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Neukloster-Warin,Züsow,130745457091,Kreisangehörige Gemeinde,19.53,292,157,135,15,23992,"11,6745","53,922922",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Rehna,Carlow,130745458013,Kreisangehörige Gemeinde,31.81,1205,616,589,38,19217,"10,935979","53,758146",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Rehna,Dechow,130745458018,Kreisangehörige Gemeinde,15.14,178,91,87,12,19217,"10,923265","53,719821",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Rehna,Groß Molzahn,130745458028,Kreisangehörige Gemeinde,6.31,393,205,188,62,19217,"10,86905","53,734527",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Rehna,Holdorf,130745458033,Kreisangehörige Gemeinde,13.57,394,203,191,29,19217,"11,064526","53,728156",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Rehna,Königsfeld,130745458042,Kreisangehörige Gemeinde,32.74,960,492,468,29,19217,"11,026914","53,770677",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Rehna,"Rehna, Stadt",130745458065,Stadt,44.59,3573,1783,1790,80,19217,"11,049573","53,779482",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Rehna,Rieps,130745458066,Kreisangehörige Gemeinde,12.32,338,181,157,27,19217,"10,866984","53,772825",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Rehna,Schlagsdorf,130745458073,Kreisangehörige Gemeinde,20.45,1179,605,574,58,19217,"10,824221","53,730826",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Rehna,Thandorf,130745458078,Kreisangehörige Gemeinde,9.09,181,91,90,20,19217,"10,826126","53,760675",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Rehna,Utecht,130745458080,Kreisangehörige Gemeinde,11.09,422,208,214,38,19217,"10,7696","53,767405",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Rehna,Wedendorfersee,130745458092,Kreisangehörige Gemeinde,24.92,653,331,322,26,19217,"11,093657","53,766171",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Schönberger Land,"Dassow, Stadt",130745459017,Stadt,66.97,4063,2072,1991,61,23942,"10,977683","53,908548",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Schönberger Land,Grieben,130745459027,Kreisangehörige Gemeinde,6.29,163,81,82,26,23936,"11,047407","53,840985",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Schönberger Land,Lüdersdorf,130745459049,Kreisangehörige Gemeinde,54.76,5288,2650,2638,97,23923,"10,811091","53,831497",Mecklenburgische Ostseeküste,mittlere Besiedlungsdichte
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Schönberger Land,Menzendorf,130745459052,Kreisangehörige Gemeinde,9.84,241,130,111,24,23923,"11,012364","53,84489",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Schönberger Land,Roduchelstorf,130745459067,Kreisangehörige Gemeinde,9.93,235,125,110,24,23923,"10,985768","53,820759",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Schönberger Land,"Schönberg, Stadt",130745459074,Stadt,52.19,4730,2317,2413,91,23923,"10,934561","53,847118",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Schönberger Land,Selmsdorf,130745459076,Kreisangehörige Gemeinde,36.81,3110,1542,1568,84,23923,"10,85983","53,881681",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Nordwestmecklenburg,Schönberger Land,Siemz-Niendorf,130745459094,Kreisangehörige Gemeinde,26.36,635,326,309,24,23923,"10,926909","53,816591",Mecklenburgische Ostseeküste,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,"Anklam, Stadt","Anklam, Stadt",130750005005,Stadt,56.68,12331,5797,6534,218,17389,"13,693003","53,855297",Vorpommern,mittlere Besiedlungsdichte
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,"Greifswald, Hansestadt","Greifswald, Hansestadt",130750039039,Stadt,50.81,59232,28324,30908,1166,17489,"13,379627","54,09581",Vorpommern,dicht besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Heringsdorf,Heringsdorf,130750049049,Kreisangehörige Gemeinde,37.81,8496,4011,4485,225,17424,"14,1672","53,954343",Vorpommern,mittlere Besiedlungsdichte
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,"Pasewalk, Stadt","Pasewalk, Stadt",130750105105,Stadt,55.21,10047,4763,5284,182,17309,"13,990282","53,505112",Vorpommern,mittlere Besiedlungsdichte
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,"Strasburg (Uckermark), Stadt","Strasburg (Uckermark), Stadt",130750130130,Stadt,87.48,4635,2248,2387,53,17335,"13,744259","53,506373",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,"Ueckermünde, Stadt","Ueckermünde, Stadt",130750136136,Stadt,85.87,8442,4116,4326,98,17373,"14,046489","53,736513",Vorpommern,mittlere Besiedlungsdichte
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Peenestrom,Buggenhagen,130755551021,Kreisangehörige Gemeinde,27.11,210,106,104,8,17440,"13,862341","53,923399",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Peenestrom,Krummin,130755551072,Kreisangehörige Gemeinde,10.63,244,123,121,23,17440,"13,847591","54,047831",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Peenestrom,"Lassan, Stadt",130755551074,Stadt,28.21,1483,758,725,53,17440,"13,845043","53,945625",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Peenestrom,Lütow,130755551087,Kreisangehörige Gemeinde,16.34,407,208,199,25,17440,"13,878694","54,012528",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Peenestrom,Sauzin,130755551124,Kreisangehörige Gemeinde,6.65,435,215,220,65,17440,"13,784968","54,034625",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Peenestrom,"Wolgast, Stadt",130755551144,Stadt,61.73,11879,5762,6117,192,17438,"13,774621","54,052886",Vorpommern,mittlere Besiedlungsdichte
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Peenestrom,Zemitz,130755551147,Kreisangehörige Gemeinde,30.93,698,376,322,23,17440,"13,754778","53,978658",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Stettiner Haff,Ahlbeck,130755552001,Kreisangehörige Gemeinde,18.76,597,296,301,32,17375,"14,185341","53,669524",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Stettiner Haff,Altwarp,130755552003,Kreisangehörige Gemeinde,32.75,452,223,229,14,17375,"14,262179","53,743961",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Stettiner Haff,"Eggesin, Stadt",130755552031,Stadt,88.22,4710,2287,2423,53,17367,"14,081578","53,68022",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Stettiner Haff,Grambin,130755552037,Kreisangehörige Gemeinde,18.39,436,212,224,24,17375,"14,01457","53,756939",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Stettiner Haff,Hintersee,130755552051,Kreisangehörige Gemeinde,44.6,320,166,154,7,17375,"14,261641","53,627649",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Stettiner Haff,Leopoldshagen,130755552075,Kreisangehörige Gemeinde,19.57,640,336,304,33,17375,"13,896567","53,774464",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Stettiner Haff,Liepgarten,130755552078,Kreisangehörige Gemeinde,32.89,766,385,381,23,17375,"14,028097","53,720146",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Stettiner Haff,Lübs,130755552084,Kreisangehörige Gemeinde,30.21,337,168,169,11,17379,"13,88174","53,726126",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Stettiner Haff,Luckow,130755552085,Kreisangehörige Gemeinde,37.33,565,287,278,15,17375,"14,156459","53,7068",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Stettiner Haff,Meiersberg,130755552089,Kreisangehörige Gemeinde,10.16,430,207,223,42,17375,"13,943018","53,703523",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Stettiner Haff,Mönkebude,130755552093,Kreisangehörige Gemeinde,34.99,756,382,374,22,17375,"13,962886","53,766944",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Am Stettiner Haff,Vogelsang-Warsin,130755552139,Kreisangehörige Gemeinde,63.37,358,180,178,6,17375,"14,163569","53,723365",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Bargischow,130755553007,Kreisangehörige Gemeinde,21.78,291,149,142,13,17398,"13,755669","53,832819",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Blesewitz,130755553013,Kreisangehörige Gemeinde,12.64,238,128,110,19,17392,"13,616904","53,826103",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Boldekow,130755553015,Kreisangehörige Gemeinde,48.52,659,338,321,14,17392,"13,593523","53,725082",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Bugewitz,130755553020,Kreisangehörige Gemeinde,57.16,239,120,119,4,17398,"13,830724","53,790407",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Butzow,130755553022,Kreisangehörige Gemeinde,12.85,434,220,214,34,17392,"13,647054","53,834881",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Ducherow,130755553029,Kreisangehörige Gemeinde,77.53,2461,1258,1203,32,17398,"13,782807","53,764624",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Iven,130755553053,Kreisangehörige Gemeinde,15.74,167,88,79,11,17391,"13,428644","53,796527",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Krien,130755553068,Kreisangehörige Gemeinde,21.94,655,336,319,30,17391,"13,446462","53,830228",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Krusenfelde,130755553073,Kreisangehörige Gemeinde,12.56,151,80,71,12,17391,"13,393636","53,845065",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Medow,130755553088,Kreisangehörige Gemeinde,28.99,499,255,244,17,17391,"13,532946","53,838438",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Neu Kosenow,130755553098,Kreisangehörige Gemeinde,25.02,486,241,245,19,17398,"13,755412","53,791434",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Neuenkirchen,130755553101,Kreisangehörige Gemeinde,15.7,225,112,113,14,17392,"13,568927","53,800528",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Postlow,130755553110,Kreisangehörige Gemeinde,14.75,297,157,140,20,17391,"13,575748","53,835186",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Rossin,130755553116,Kreisangehörige Gemeinde,12.63,162,87,75,13,17398,"13,704449","53,769859",Vorpommern,gering besiedelt
Mecklenburg-Vorpommern,,Vorpommern-Greifswald,Anklam-Land,Sarnow,130755553122,Kreisangehörige Gemeinde,23.32,378,190,188,16,17392,"13,626423","53,751571",Vorpommern,gering besiedelt
